row_id,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,shipping_days,profit_margin_pct,is_loss_making
7747,55459,2009-04-25,Critical,5,126.95,0.0,Regular Air,-4.17,22.84,8.18,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1991,Small Box,0.39,2009-04-27,2,-3.284757778653013,True
7915,56582,2009-06-12,Low,25,2612.89,0.04,Regular Air,490.99,105.29,10.12,Harold Pawlan,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,2009-06-16,4,18.791070423936716,False
7916,56582,2009-06-12,Low,47,1146.992,0.07,Delivery Truck,-1643.74,31.76,45.51,Harold Pawlan,Alberta,West,Small Business,Furniture,Tables,Hon iLevelÂª Computer Training Table,Jumbo Box,0.65,2009-06-14,2,-143.30875891026267,True
7989,57121,2011-11-16,Not Specified,42,199.24,0.07,Regular Air,-84.26,4.98,4.72,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2011-11-18,2,-42.290704677775544,True
7990,57121,2011-11-16,Not Specified,3,504.6705,0.01,Regular Air,-800.89,195.99,4.2,Grace Kelly,Alberta,West,Consumer,Technology,Telephones and Communication,T65,Small Box,0.56,2011-11-18,2,-158.6956241745852,True
8203,58657,2010-03-27,Critical,43,1338.12,0.04,Regular Air,519.7,31.78,1.99,Kelly Williams,Alberta,West,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,2010-03-29,2,38.83807132394704,False
8273,59170,2009-02-17,High,44,242.46,0.02,Regular Air,9.3,5.34,2.99,Frank Merwin,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2009-02-18,1,3.8356842365751054,False
8274,59170,2009-02-17,High,10,607.77,0.04,Regular Air,232.0,62.18,10.84,Frank Merwin,Alberta,West,Consumer,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2009-02-19,2,38.17233492933182,False
8275,59170,2009-02-17,High,22,954.57,0.03,Regular Air,-380.9,41.47,34.2,Frank Merwin,Alberta,West,Consumer,Furniture,Office Furnishings,Eldon EconocleatÂ¨ Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2009-02-19,2,-39.902783452235035,True
8276,59170,2009-02-17,High,5,8767.62,0.04,Regular Air,-1510.89,1938.02,13.99,Frank Merwin,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStationÂª Adapter H323 Videoconferencing Unit,Medium Box,0.38,2009-02-19,2,-17.23261272728517,True
8303,59297,2009-12-09,Medium,13,1582.47,0.05,Delivery Truck,-205.02,119.99,56.14,Annie Thurman,Alberta,West,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2009-12-11,2,-12.955695842575215,True
2,6,2012-02-20,Not Specified,2,6.93,0.01,Regular Air,-4.64,2.08,2.56,Ruben Dartt,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",KleencutÂ¨ Forged Office Shears by Acme United Corporation,Small Pack,0.55,2012-02-21,1,-66.95526695526695,True
3,32,2011-07-15,High,26,2808.08,0.07,Regular Air,1054.82,107.53,5.81,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2011-07-17,2,37.56374462266032,False
4,32,2011-07-15,High,24,1761.4,0.09,Delivery Truck,-1748.56,70.89,89.3,Liz Pelletier,Alberta,West,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,2011-07-16,1,-99.271034404451,True
5,32,2011-07-15,High,23,160.2335,0.04,Regular Air,-85.13,7.99,5.03,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2011-07-17,2,-53.12871528113659,True
72,420,2011-10-30,Not Specified,8,43.29,0.09,Regular Air,-20.69,4.98,4.86,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,2011-10-30,0,-47.793947793947794,True
73,420,2011-10-30,Not Specified,6,41.7,0.03,Regular Air,-14.56,5.78,5.37,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1950,Small Box,0.36,2011-11-01,2,-34.91606714628297,True
270,1857,2010-01-12,High,37,199.76,0.07,Regular Air,20.0,5.58,1.99,Roy Phan,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,DIXON TiconderogaÂ¨ Erasable Checking Pencils,Wrap Bag,0.46,2010-01-13,1,10.012014417300762,False
328,2247,2012-08-01,Not Specified,6,21134.71,0.06,Delivery Truck,-4266.09,3502.14,8.73,Clay Cheatham,Alberta,West,Small Business,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,2012-08-03,2,-20.18523083590927,True
429,2882,2011-08-21,High,23,3872.87,0.03,Delivery Truck,565.34,160.98,30.0,Yoseph Carroll,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2011-08-23,2,14.597443239767925,False
430,2882,2011-08-21,High,9,356.72,0.07,Regular Air,12.61,40.98,1.99,Yoseph Carroll,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,2011-08-22,1,3.5349854227405246,False
476,3297,2012-11-02,High,40,158.7,0.04,Regular Air,-196.8,3.75,7.5,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Small Box,0.37,2012-11-03,1,-124.00756143667297,True
544,3655,2012-10-05,Critical,3,62.54,0.02,Regular Air,-30.74,15.99,13.18,Tony Sayre,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2012-10-05,0,-49.152542372881356,True
545,3655,2012-10-05,Critical,24,2750.107,0.0,Regular Air,600.42,125.99,7.69,Tony Sayre,Alberta,West,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2012-10-06,1,21.832605058639533,False
551,3746,2009-09-10,Not Specified,14,1463.0965,0.0,Regular Air,162.67,115.99,2.5,Alan Dominguez,Alberta,West,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,2009-09-10,0,11.11820033743502,False
552,3746,2009-09-10,Not Specified,38,246.3,0.02,Regular Air,-67.49,5.98,5.79,Alan Dominguez,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1903,Small Box,0.36,2009-09-11,1,-27.40154283394234,True
569,3845,2012-04-25,Critical,9,3064.27,0.09,Regular Air,294.39,363.25,19.99,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Appliances,Hoover WindTunnelÂª Plus Canister Vacuum,Small Box,0.57,2012-04-25,0,9.607182134733558,False
570,3845,2012-04-25,Critical,22,475.72,0.02,Regular Air,-10.4,19.98,10.49,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2012-04-27,2,-2.1861599260068947,True
571,3845,2012-04-25,Critical,15,123.91,0.09,Regular Air,39.04,8.34,0.96,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,2012-04-26,1,31.50673876200468,False
640,4514,2009-04-29,Medium,28,2841.4395,0.08,Regular Air,374.63,125.99,7.69,Yoseph Carroll,Alberta,West,Consumer,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,2009-04-30,1,13.184514398423756,False
666,4672,2011-11-06,Critical,20,152.44,0.08,Regular Air,-16.64,7.7,3.68,Alan Dominguez,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-OÂ¨ GlasstiqueÂª Clear Desk Accessories,Wrap Bag,0.52,2011-11-07,1,-10.91577013907111,True
673,4705,2012-03-21,Not Specified,16,123.85,0.09,Regular Air,-71.44,7.98,6.5,Adrian Hane,Alberta,West,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,2012-03-23,2,-57.682680662091244,True
692,4805,2012-04-24,Not Specified,7,55.38,0.02,Regular Air,-25.95,6.48,7.37,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-04-27,3,-46.858071505958826,True
728,5222,2009-05-26,Not Specified,40,14451.75,0.01,Delivery Truck,4503.63,349.45,60.0,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.6,2009-05-27,1,31.163215527531268,False
757,5441,2009-07-20,Not Specified,34,226.83,0.02,Regular Air,-92.05,6.48,6.6,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2009-07-22,2,-40.58105188907992,True
758,5441,2009-07-20,Not Specified,16,278.92,0.04,Regular Air,6.11,17.15,4.96,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58,2009-07-21,1,2.190592284526029,False
902,6500,2012-10-12,Critical,15,448.07,0.1,Regular Air,-141.02,30.42,8.65,Tony Sayre,Alberta,West,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,2012-10-14,2,-31.472760952529743,True
903,6500,2012-10-12,Critical,20,38.29,0.06,Regular Air,-16.15,1.95,1.63,Tony Sayre,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,2012-10-13,1,-42.1781143901802,True
914,6562,2009-12-20,Critical,12,17274.87,0.02,Delivery Truck,2028.12,1360.14,14.7,Brendan Sweed,Alberta,West,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2009-12-22,2,11.740290954432654,False
998,7203,2009-01-08,High,25,21752.01,0.03,Regular Air,9296.35,896.99,19.99,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2009-01-10,2,42.73788950998092,False
1035,7553,2010-05-07,Medium,12,1079.19,0.07,Regular Air,46.8,92.23,39.61,Tony Sayre,Alberta,West,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2010-05-08,1,4.33658577266283,False
1036,7553,2010-05-07,Medium,3,19.05,0.04,Regular Air,-14.81,4.28,6.72,Tony Sayre,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-05-10,3,-77.74278215223097,True
1046,7680,2011-04-08,Not Specified,32,1141.37,0.04,Regular Air,-0.14,35.44,19.99,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2011-04-08,0,-0.01226596108185777,True
1047,7719,2009-03-21,Low,37,522.62,0.02,Regular Air,34.52,13.48,4.51,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,2009-03-23,2,6.605181585090507,False
1116,8167,2012-08-04,Critical,4,30.95,0.1,Regular Air,-16.48,6.48,6.22,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2012-08-06,2,-53.24717285945073,True
1117,8167,2012-08-04,Critical,48,1449.301,0.06,Regular Air,432.38,35.99,1.25,Jim Karlsson,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,2012-08-06,2,29.83369224198424,False
1146,8353,2009-05-15,Medium,34,286.9,0.06,Regular Air,-36.63,8.32,2.38,Brendan Sweed,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2009-05-17,2,-12.767514813523878,True
1147,8353,2009-05-15,Medium,16,46.4,0.08,Regular Air,-2.12,2.94,0.96,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2009-05-17,2,-4.56896551724138,True
1178,8609,2012-04-14,Critical,4,72.0035,0.04,Regular Air,-108.08,20.99,2.5,Roy Phan,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,2012-04-15,1,-150.1038143979112,True
1232,8997,2009-07-01,Low,40,17279.62,0.04,Regular Air,4176.25,449.99,24.49,Tony Sayre,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,2009-07-05,4,24.16864491233025,False
1233,8997,2009-07-01,Low,20,120.3,0.01,Regular Air,20.38,5.84,1.2,Tony Sayre,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2009-07-10,9,16.940980881130507,False
1248,9089,2010-05-23,Critical,8,822.3495,0.1,Express Air,-360.31,125.99,8.8,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2010-05-24,1,-43.81470408871167,True
1267,9221,2011-01-03,Low,9,79.64,0.03,Regular Air,-377.74,3.25,49.0,Christopher Conant,Alberta,West,Consumer,Office Supplies,Appliances,"Bravo IIÂª MegabossÂ¨ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2011-01-07,4,-474.30939226519337,True
1268,9221,2011-01-03,Low,25,1527.42,0.04,Regular Air,326.4,60.98,19.99,Christopher Conant,Alberta,West,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,2011-01-07,4,21.369367953804453,False
1280,9286,2011-04-03,Critical,26,123.16,0.1,Regular Air,45.79,4.98,0.8,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2011-04-05,2,37.17927898668399,False
1293,9476,2009-05-25,Not Specified,10,165.04,0.08,Express Air,-66.59,15.99,13.18,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-05-27,2,-40.347794474066895,True
1313,9632,2012-01-16,Low,33,3633.03,0.09,Regular Air,1440.27,120.98,9.07,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2012-01-20,4,39.643768424703346,False
1341,9796,2010-09-10,Critical,29,1222.59,0.02,Regular Air,501.99,40.97,1.99,Alan Dominguez,Alberta,West,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,2010-09-11,1,41.059553897872554,False
1377,9955,2011-09-04,Critical,37,2912.015,0.09,Regular Air,698.17,95.99,4.9,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,2011-09-06,2,23.975494631724082,False
1379,9985,2010-08-07,Low,12,81.9,0.08,Regular Air,-23.52,6.68,5.2,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2010-08-07,0,-28.717948717948715,True
1405,10212,2010-05-23,Low,14,74.02,0.02,Regular Air,-2.91,5.08,3.63,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2010-05-25,2,-3.93136990002702,True
1406,10212,2010-05-23,Low,22,1276.17,0.0,Regular Air,564.22,55.48,6.79,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2010-05-27,4,44.21197802800567,False
1446,10439,2012-03-28,Not Specified,41,823.13,0.0,Regular Air,384.51,18.94,1.49,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2012-03-30,2,46.713155880602095,False
1447,10439,2012-03-28,Not Specified,30,569.61,0.02,Regular Air,-48.44,17.98,4.0,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,2012-03-30,2,-8.504064184266428,True
1448,10439,2012-03-28,Not Specified,27,75.06,0.09,Regular Air,26.13,2.89,0.5,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2012-03-29,1,34.812150279776176,False
1449,10439,2012-03-28,Not Specified,46,225.13,0.01,Express Air,-205.75,4.48,7.24,Raymond Book,Alberta,West,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54,2012-03-30,2,-91.39164038555502,True
1450,10464,2009-08-10,Critical,23,121.73,0.01,Regular Air,-69.07,4.98,6.07,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2009-08-11,1,-56.740326953092904,True
1498,10820,2011-12-27,Not Specified,49,2072.12,0.04,Express Air,365.23,40.97,8.99,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,2011-12-28,1,17.625909696349634,False
1499,10820,2011-12-27,Not Specified,33,151.19,0.06,Regular Air,-13.45,4.71,0.7,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2011-12-27,0,-8.896091011310272,True
1529,11013,2009-04-17,High,2,226.882,0.01,Regular Air,-582.65,125.99,8.99,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2009-04-18,1,-256.80750345994835,True
1546,11169,2010-05-21,Medium,46,398.86,0.08,Regular Air,-26.45,8.85,5.6,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2010-05-22,1,-6.631399488542345,True
1547,11169,2010-05-21,Medium,44,109.18,0.09,Regular Air,37.17,2.61,0.5,Christine Abelman,Alberta,West,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2010-05-21,0,34.04469683092141,False
1548,11169,2010-05-21,Medium,5,28.59,0.05,Regular Air,-14.33,4.98,4.7,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2010-05-22,1,-50.122420426722634,True
1606,11651,2011-02-22,Medium,19,65.85,0.07,Express Air,3.9,3.28,0.98,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag,0.59,2011-02-24,2,5.922551252847381,False
1635,11840,2009-08-14,Critical,43,181.5,0.08,Regular Air,-6.24,4.48,2.5,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Envelopes,Ampad #10 Peel & SeelÂ¨ Holiday Envelopes,Small Box,0.37,2009-08-15,1,-3.43801652892562,True
1652,11909,2009-11-24,Not Specified,11,194.174,0.03,Regular Air,-20.91,20.99,0.99,Stephanie Phelps,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,2009-11-26,2,-10.768691997898792,True
1653,11910,2011-06-15,High,21,49.23,0.01,Regular Air,-77.71,1.98,4.77,Christopher Conant,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2011-06-17,2,-157.85090392037375,True
1657,11943,2010-04-07,Low,49,657.94,0.09,Regular Air,7.35,14.45,7.17,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2010-04-14,7,1.1171231419278354,False
1658,11943,2010-04-07,Low,19,1270.73,0.08,Delivery Truck,-425.72,70.98,30.0,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,2010-04-09,2,-33.502002785800286,True
1722,12356,2012-10-18,Critical,39,243.05,0.02,Regular Air,-70.85,5.98,5.35,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1947,Small Box,0.4,2012-10-21,3,-29.15038058012754,True
1756,12581,2009-10-20,High,31,1768.969,0.0,Express Air,341.1,65.99,5.99,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,i1000,Small Box,0.58,2009-10-22,2,19.28241817691548,False
1818,13031,2012-12-04,Low,34,210.06,0.08,Regular Air,-135.0,6.48,7.37,Sarah Brown,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-12-09,5,-64.26735218508998,True
1831,13126,2011-10-19,Not Specified,43,24233.54,0.07,Regular Air,6492.67,599.99,24.49,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2011-10-20,1,26.79208237838962,False
1832,13126,2011-10-19,Not Specified,45,6325.65,0.02,Delivery Truck,114.46,135.99,28.63,Raymond Book,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,2011-10-21,2,1.8094583165366407,False
1833,13126,2011-10-19,Not Specified,2,380.62,0.02,Delivery Truck,-301.73,179.29,29.21,Raymond Book,Alberta,West,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2011-10-21,2,-79.27329094635068,True
1844,13282,2012-05-09,Low,22,763.85,0.09,Regular Air,-126.6,34.98,7.53,Roy Phan,Alberta,West,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,2012-05-14,5,-16.5739346730379,True
1845,13282,2012-05-09,Low,2,12.59,0.02,Regular Air,-5.92,6.3,0.5,Roy Phan,Alberta,West,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2012-05-13,4,-47.02144559173948,True
1933,13825,2009-03-21,High,30,186.79,0.09,Regular Air,-88.6,6.48,6.35,Christopher Conant,Alberta,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.37,2009-03-22,1,-47.43294608919107,True
1992,14212,2012-02-16,Critical,4,31.18,0.0,Regular Air,-17.16,6.24,5.22,Cyma Kinney,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2012-02-17,1,-55.03527902501604,True
